,model,feature,sample,acc,prop
1,LR,mths_since_last_major_derog,20003,96.35000000000001,52.300000000000004
2,LR,mths_since_last_major_derog,20003,96.35000000000001,52.300000000000004
3,LR,mths_since_last_major_derog,20003,96.35000000000001,52.300000000000004
4,LR,mths_since_last_major_derog,20003,96.35000000000001,52.300000000000004
5,LR,mths_since_last_major_derog,20003,96.35000000000001,52.300000000000004
6,LR,mths_since_last_major_derog,20003,96.35000000000001,52.300000000000004
7,LR,mths_since_last_major_derog,20003,96.35000000000001,52.300000000000004
8,LR,mths_since_last_major_derog,20003,96.35000000000001,52.300000000000004
9,LR,mths_since_last_major_derog,20003,96.35000000000001,52.300000000000004
10,LR,mths_since_last_major_derog,20003,96.35000000000001,52.300000000000004
0,RFC,mths_since_last_major_derog,20004,84.2,45.9
1,RFC,mths_since_last_major_derog,20004,84.3,45.9
2,RFC,mths_since_last_major_derog,20004,84.0,45.9
3,RFC,mths_since_last_major_derog,20004,84.0,45.7
4,RFC,mths_since_last_major_derog,20004,84.0,45.6
5,RFC,mths_since_last_major_derog,20004,84.45,45.75
6,RFC,mths_since_last_major_derog,20004,84.5,45.800000000000004
7,RFC,mths_since_last_major_derog,20004,84.5,45.9
8,RFC,mths_since_last_major_derog,20004,84.39999999999999,46.2
9,RFC,mths_since_last_major_derog,20004,84.39999999999999,46.1
10,RFC,mths_since_last_major_derog,20004,84.3,46.2
0,GBC,mths_since_last_major_derog,20004,96.5,52.1
1,GBC,mths_since_last_major_derog,20004,96.45,52.15
2,GBC,mths_since_last_major_derog,20004,96.45,52.15
3,GBC,mths_since_last_major_derog,20004,96.45,52.15
4,GBC,mths_since_last_major_derog,20004,96.45,52.15
5,GBC,mths_since_last_major_derog,20004,96.45,52.15
6,GBC,mths_since_last_major_derog,20004,96.45,52.15
7,GBC,mths_since_last_major_derog,20004,96.45,52.15
8,GBC,mths_since_last_major_derog,20004,96.35000000000001,52.05
9,GBC,mths_since_last_major_derog,20004,96.3,51.9
10,GBC,mths_since_last_major_derog,20004,96.1,51.7
0,LR,mths_since_last_major_derog,20004,96.39999999999999,52.300000000000004
1,LR,mths_since_last_major_derog,20004,96.39999999999999,52.300000000000004
2,LR,mths_since_last_major_derog,20004,96.39999999999999,52.300000000000004
3,LR,mths_since_last_major_derog,20004,96.39999999999999,52.300000000000004
4,LR,mths_since_last_major_derog,20004,96.39999999999999,52.300000000000004
5,LR,mths_since_last_major_derog,20004,96.39999999999999,52.300000000000004
6,LR,mths_since_last_major_derog,20004,96.39999999999999,52.300000000000004
7,LR,mths_since_last_major_derog,20004,96.39999999999999,52.300000000000004
8,LR,mths_since_last_major_derog,20004,96.39999999999999,52.300000000000004
9,LR,mths_since_last_major_derog,20004,96.39999999999999,52.300000000000004
10,LR,mths_since_last_major_derog,20004,96.39999999999999,52.300000000000004
0,RFC,dti,20000,84.39999999999999,47.949999999999996
1,RFC,dti,20000,85.2,47.05
2,RFC,dti,20000,84.6,46.45
3,RFC,dti,20000,84.65,46.0
4,RFC,dti,20000,84.7,45.95
5,RFC,dti,20000,84.5,44.85
6,RFC,dti,20000,84.5,44.65
7,RFC,dti,20000,84.0,44.95
8,RFC,dti,20000,84.1,44.75
9,RFC,dti,20000,82.85,44.2
10,RFC,dti,20000,82.89999999999999,44.45
0,GBC,dti,20000,96.89999999999999,50.55
1,GBC,dti,20000,96.95,50.4
2,GBC,dti,20000,96.89999999999999,50.449999999999996
3,GBC,dti,20000,96.8,50.349999999999994
4,GBC,dti,20000,96.7,50.24999999999999
5,GBC,dti,20000,96.65,50.2
6,GBC,dti,20000,96.65,50.3
7,GBC,dti,20000,96.7,50.24999999999999
8,GBC,dti,20000,96.65,50.3
9,GBC,dti,20000,96.65,50.3
10,GBC,dti,20000,96.65,50.3
0,LR,dti,20000,96.15,50.8
1,LR,dti,20000,96.15,50.8
2,LR,dti,20000,96.15,50.8
3,LR,dti,20000,96.15,50.8
4,LR,dti,20000,96.15,50.8
5,LR,dti,20000,96.15,50.8
6,LR,dti,20000,96.15,50.8
7,LR,dti,20000,96.15,50.8
8,LR,dti,20000,96.15,50.8
9,LR,dti,20000,96.15,50.8
10,LR,dti,20000,96.15,50.8
0,RFC,dti,20001,82.75,49.2
1,RFC,dti,20001,82.65,48.0
2,RFC,dti,20001,82.85,47.5
3,RFC,dti,20001,82.69999999999999,47.15
4,RFC,dti,20001,83.0,47.05
5,RFC,dti,20001,82.89999999999999,46.650000000000006
6,RFC,dti,20001,82.95,46.0
7,RFC,dti,20001,83.55,45.6
8,RFC,dti,20001,83.45,45.2
9,RFC,dti,20001,83.8,45.550000000000004
10,RFC,dti,20001,83.45,45.5
0,GBC,dti,20001,95.55,52.900000000000006
1,GBC,dti,20001,95.45,52.800000000000004
2,GBC,dti,20001,95.8,52.75
3,GBC,dti,20001,95.8,52.55
4,GBC,dti,20001,95.7,52.65
5,GBC,dti,20001,95.55,52.7
6,GBC,dti,20001,95.8,52.55
7,GBC,dti,20001,95.75,52.6
8,GBC,dti,20001,95.8,52.55
9,GBC,dti,20001,95.6,52.55
10,GBC,dti,20001,95.5,52.349999999999994
0,LR,dti,20001,95.3,52.75
1,LR,dti,20001,95.3,52.75
2,LR,dti,20001,95.3,52.75
3,LR,dti,20001,95.3,52.75
4,LR,dti,20001,95.3,52.75
5,LR,dti,20001,95.3,52.75
6,LR,dti,20001,95.3,52.75
7,LR,dti,20001,95.3,52.75
8,LR,dti,20001,95.3,52.75
9,LR,dti,20001,95.3,52.75
10,LR,dti,20001,95.3,52.75
0,RFC,dti,20002,80.45,47.65
1,RFC,dti,20002,80.7,46.400000000000006
2,RFC,dti,20002,81.35,45.65
3,RFC,dti,20002,81.75,45.85
4,RFC,dti,20002,81.35,45.25
5,RFC,dti,20002,81.3,44.800000000000004
6,RFC,dti,20002,81.45,44.75
7,RFC,dti,20002,81.45,44.05
8,RFC,dti,20002,81.15,44.45
9,RFC,dti,20002,81.5,44.4
10,RFC,dti,20002,82.05,44.45
0,GBC,dti,20002,96.3,51.300000000000004
1,GBC,dti,20002,96.35000000000001,51.24999999999999
2,GBC,dti,20002,96.25,51.15
3,GBC,dti,20002,96.35000000000001,51.24999999999999
4,GBC,dti,20002,96.15,51.449999999999996
5,GBC,dti,20002,96.15,51.449999999999996
6,GBC,dti,20002,96.05,51.24999999999999
7,GBC,dti,20002,96.1,51.5
8,GBC,dti,20002,95.85000000000001,51.24999999999999
9,GBC,dti,20002,95.8,51.1
10,GBC,dti,20002,95.8,50.9
0,LR,dti,20002,95.85000000000001,51.55
1,LR,dti,20002,95.85000000000001,51.55
2,LR,dti,20002,95.85000000000001,51.55
3,LR,dti,20002,95.85000000000001,51.55
4,LR,dti,20002,95.85000000000001,51.55
5,LR,dti,20002,95.85000000000001,51.55
6,LR,dti,20002,95.85000000000001,51.55
7,LR,dti,20002,95.85000000000001,51.55
8,LR,dti,20002,95.8,51.5
9,LR,dti,20002,95.8,51.5
10,LR,dti,20002,95.8,51.5
0,RFC,dti,20003,82.35,49.5
1,RFC,dti,20003,83.0,49.45
2,RFC,dti,20003,83.55,47.699999999999996
3,RFC,dti,20003,83.2,47.349999999999994
4,RFC,dti,20003,83.35000000000001,47.0
5,RFC,dti,20003,83.2,45.75
6,RFC,dti,20003,82.25,45.9
7,RFC,dti,20003,82.65,45.7
8,RFC,dti,20003,82.45,45.300000000000004
9,RFC,dti,20003,82.75,45.4
10,RFC,dti,20003,81.89999999999999,44.85
0,GBC,dti,20003,96.6,52.349999999999994
1,GBC,dti,20003,96.7,52.349999999999994
2,GBC,dti,20003,96.89999999999999,52.05
3,GBC,dti,20003,96.85000000000001,51.9
4,GBC,dti,20003,96.95,52.1
5,GBC,dti,20003,96.8,51.949999999999996
6,GBC,dti,20003,97.1,51.849999999999994
7,GBC,dti,20003,96.95,51.9
8,GBC,dti,20003,96.8,51.74999999999999
9,GBC,dti,20003,96.8,51.74999999999999
10,GBC,dti,20003,96.75,51.6
0,LR,dti,20003,96.45,52.400000000000006
1,LR,dti,20003,96.45,52.400000000000006
2,LR,dti,20003,96.35000000000001,52.300000000000004
3,LR,dti,20003,96.35000000000001,52.300000000000004
4,LR,dti,20003,96.35000000000001,52.300000000000004
5,LR,dti,20003,96.35000000000001,52.300000000000004
6,LR,dti,20003,96.35000000000001,52.300000000000004
7,LR,dti,20003,96.35000000000001,52.300000000000004
8,LR,dti,20003,96.35000000000001,52.300000000000004
9,LR,dti,20003,96.35000000000001,52.300000000000004
10,LR,dti,20003,96.35000000000001,52.300000000000004
0,RFC,dti,20004,83.75,48.25
1,RFC,dti,20004,83.39999999999999,47.8
2,RFC,dti,20004,83.7,46.7
3,RFC,dti,20004,83.2,46.400000000000006
4,RFC,dti,20004,83.95,45.95
5,RFC,dti,20004,84.45,45.75
6,RFC,dti,20004,84.5,46.0
7,RFC,dti,20004,84.15,45.15
8,RFC,dti,20004,84.3,45.2
9,RFC,dti,20004,83.95,44.85
10,RFC,dti,20004,84.0,44.3
0,GBC,dti,20004,96.6,52.300000000000004
1,GBC,dti,20004,96.45,52.15
2,GBC,dti,20004,96.45,52.15
3,GBC,dti,20004,96.35000000000001,51.949999999999996
4,GBC,dti,20004,96.5,52.1
5,GBC,dti,20004,96.45,52.15
6,GBC,dti,20004,96.25,52.25
7,GBC,dti,20004,96.45,52.15
8,GBC,dti,20004,96.45,52.15
9,GBC,dti,20004,96.45,52.15
10,GBC,dti,20004,96.45,52.15
0,LR,dti,20004,96.39999999999999,52.300000000000004
1,LR,dti,20004,96.39999999999999,52.300000000000004
2,LR,dti,20004,96.39999999999999,52.300000000000004
3,LR,dti,20004,96.39999999999999,52.300000000000004
4,LR,dti,20004,96.39999999999999,52.300000000000004
5,LR,dti,20004,96.39999999999999,52.300000000000004
6,LR,dti,20004,96.39999999999999,52.300000000000004
7,LR,dti,20004,96.39999999999999,52.300000000000004
8,LR,dti,20004,96.39999999999999,52.300000000000004
9,LR,dti,20004,96.39999999999999,52.300000000000004
10,LR,dti,20004,96.39999999999999,52.300000000000004
0,RFC,revol_bal,20000,83.75,45.2
1,RFC,revol_bal,20000,84.0,45.25
2,RFC,revol_bal,20000,83.85000000000001,44.7
3,RFC,revol_bal,20000,83.95,44.4
4,RFC,revol_bal,20000,83.95,44.7
5,RFC,revol_bal,20000,84.5,44.85
6,RFC,revol_bal,20000,84.7,44.75
7,RFC,revol_bal,20000,84.55,44.6
8,RFC,revol_bal,20000,84.3,44.65
9,RFC,revol_bal,20000,84.1,44.45
10,RFC,revol_bal,20000,84.05,44.6
0,GBC,revol_bal,20000,96.6,50.14999999999999
1,GBC,revol_bal,20000,96.6,50.14999999999999
2,GBC,revol_bal,20000,96.6,50.14999999999999
3,GBC,revol_bal,20000,96.65,50.2
4,GBC,revol_bal,20000,96.6,50.14999999999999
5,GBC,revol_bal,20000,96.65,50.2
6,GBC,revol_bal,20000,96.65,50.2
7,GBC,revol_bal,20000,96.65,50.2
8,GBC,revol_bal,20000,96.65,50.2
9,GBC,revol_bal,20000,96.65,50.2
10,GBC,revol_bal,20000,96.55,50.2
0,LR,revol_bal,20000,96.15,50.8
1,LR,revol_bal,20000,96.15,50.8
2,LR,revol_bal,20000,96.15,50.8
3,LR,revol_bal,20000,96.15,50.8
4,LR,revol_bal,20000,96.15,50.8
5,LR,revol_bal,20000,96.15,50.8
6,LR,revol_bal,20000,96.15,50.8
7,LR,revol_bal,20000,96.15,50.8
8,LR,revol_bal,20000,96.15,50.8
9,LR,revol_bal,20000,96.15,50.8
10,LR,revol_bal,20000,96.15,50.8
0,RFC,revol_bal,20001,82.39999999999999,46.45
1,RFC,revol_bal,20001,82.75,46.800000000000004
2,RFC,revol_bal,20001,82.6,46.75
3,RFC,revol_bal,20001,82.25,47.0
4,RFC,revol_bal,20001,82.5,47.05
5,RFC,revol_bal,20001,82.89999999999999,46.650000000000006
6,RFC,revol_bal,20001,83.0,46.85
7,RFC,revol_bal,20001,83.0,46.75
8,RFC,revol_bal,20001,83.35000000000001,47.4
9,RFC,revol_bal,20001,83.55,47.4
10,RFC,revol_bal,20001,83.5,47.349999999999994
0,GBC,revol_bal,20001,95.7,52.65
1,GBC,revol_bal,20001,95.65,52.7
2,GBC,revol_bal,20001,95.55,52.800000000000004
3,GBC,revol_bal,20001,95.55,52.800000000000004
4,GBC,revol_bal,20001,95.55,52.7
5,GBC,revol_bal,20001,95.55,52.7
6,GBC,revol_bal,20001,95.5,52.65
7,GBC,revol_bal,20001,95.5,52.65
8,GBC,revol_bal,20001,95.5,52.849999999999994
9,GBC,revol_bal,20001,95.55,52.800000000000004
10,GBC,revol_bal,20001,95.7,52.449999999999996
0,LR,revol_bal,20001,95.3,52.75
1,LR,revol_bal,20001,95.3,52.75
2,LR,revol_bal,20001,95.3,52.75
3,LR,revol_bal,20001,95.3,52.75
4,LR,revol_bal,20001,95.3,52.75
5,LR,revol_bal,20001,95.3,52.75
6,LR,revol_bal,20001,95.3,52.75
7,LR,revol_bal,20001,95.3,52.75
8,LR,revol_bal,20001,95.3,52.75
9,LR,revol_bal,20001,95.3,52.75
10,LR,revol_bal,20001,95.3,52.75
0,RFC,revol_bal,20002,80.85,44.25
1,RFC,revol_bal,20002,80.95,44.95
2,RFC,revol_bal,20002,80.95,44.85
3,RFC,revol_bal,20002,81.05,44.95
4,RFC,revol_bal,20002,81.5,45.1
5,RFC,revol_bal,20002,81.3,44.800000000000004
6,RFC,revol_bal,20002,81.85,45.15
7,RFC,revol_bal,20002,81.89999999999999,45.2
8,RFC,revol_bal,20002,81.85,45.25
9,RFC,revol_bal,20002,82.1,45.6
10,RFC,revol_bal,20002,82.19999999999999,45.9
0,GBC,revol_bal,20002,96.1,51.2
1,GBC,revol_bal,20002,96.25,51.349999999999994
2,GBC,revol_bal,20002,96.15,51.24999999999999
3,GBC,revol_bal,20002,96.15,51.349999999999994
4,GBC,revol_bal,20002,96.2,51.300000000000004
5,GBC,revol_bal,20002,96.15,51.449999999999996
6,GBC,revol_bal,20002,96.05,51.24999999999999
7,GBC,revol_bal,20002,96.15,51.349999999999994
8,GBC,revol_bal,20002,96.05,51.24999999999999
9,GBC,revol_bal,20002,96.15,51.15
10,GBC,revol_bal,20002,96.3,51.2
0,LR,revol_bal,20002,95.85000000000001,51.55
1,LR,revol_bal,20002,95.85000000000001,51.55
2,LR,revol_bal,20002,95.85000000000001,51.55
3,LR,revol_bal,20002,95.85000000000001,51.55
4,LR,revol_bal,20002,95.85000000000001,51.55
5,LR,revol_bal,20002,95.85000000000001,51.55
6,LR,revol_bal,20002,95.85000000000001,51.55
7,LR,revol_bal,20002,95.8,51.5
8,LR,revol_bal,20002,95.8,51.5
9,LR,revol_bal,20002,95.8,51.5
10,LR,revol_bal,20002,95.8,51.5
0,RFC,revol_bal,20003,82.45,46.5
1,RFC,revol_bal,20003,82.69999999999999,46.45
2,RFC,revol_bal,20003,83.05,46.0
3,RFC,revol_bal,20003,83.3,46.25
4,RFC,revol_bal,20003,83.15,46.2
5,RFC,revol_bal,20003,83.2,45.75
6,RFC,revol_bal,20003,83.3,45.65
7,RFC,revol_bal,20003,83.5,46.050000000000004
8,RFC,revol_bal,20003,83.65,46.0
9,RFC,revol_bal,20003,83.75,46.400000000000006
10,RFC,revol_bal,20003,83.85000000000001,46.0
0,GBC,revol_bal,20003,96.85000000000001,51.9
1,GBC,revol_bal,20003,96.85000000000001,51.9
2,GBC,revol_bal,20003,96.85000000000001,51.9
3,GBC,revol_bal,20003,96.8,52.05
4,GBC,revol_bal,20003,96.7,51.74999999999999
5,GBC,revol_bal,20003,96.8,51.949999999999996
6,GBC,revol_bal,20003,96.8,51.949999999999996
7,GBC,revol_bal,20003,96.8,51.949999999999996
8,GBC,revol_bal,20003,96.8,52.05
9,GBC,revol_bal,20003,96.8,52.05
10,GBC,revol_bal,20003,96.85000000000001,51.9
0,LR,revol_bal,20003,96.35000000000001,52.300000000000004
1,LR,revol_bal,20003,96.35000000000001,52.300000000000004
2,LR,revol_bal,20003,96.35000000000001,52.300000000000004
3,LR,revol_bal,20003,96.35000000000001,52.300000000000004
4,LR,revol_bal,20003,96.35000000000001,52.300000000000004
5,LR,revol_bal,20003,96.35000000000001,52.300000000000004
6,LR,revol_bal,20003,96.35000000000001,52.300000000000004
7,LR,revol_bal,20003,96.35000000000001,52.300000000000004
8,LR,revol_bal,20003,96.35000000000001,52.300000000000004
9,LR,revol_bal,20003,96.35000000000001,52.300000000000004
10,LR,revol_bal,20003,96.35000000000001,52.300000000000004
0,RFC,revol_bal,20004,84.6,45.800000000000004
1,RFC,revol_bal,20004,84.95,45.45
2,RFC,revol_bal,20004,84.85000000000001,45.45
3,RFC,revol_bal,20004,84.55,45.95
4,RFC,revol_bal,20004,84.65,45.75
5,RFC,revol_bal,20004,84.45,45.75
6,RFC,revol_bal,20004,83.95,45.550000000000004
7,RFC,revol_bal,20004,84.15,45.050000000000004
8,RFC,revol_bal,20004,84.39999999999999,45.4
9,RFC,revol_bal,20004,84.35000000000001,45.65
10,RFC,revol_bal,20004,84.45,45.550000000000004
0,GBC,revol_bal,20004,96.5,52.2
1,GBC,revol_bal,20004,96.45,52.15
2,GBC,revol_bal,20004,96.35000000000001,52.25
3,GBC,revol_bal,20004,96.35000000000001,52.25
4,GBC,revol_bal,20004,96.45,52.15
5,GBC,revol_bal,20004,96.45,52.15
6,GBC,revol_bal,20004,96.5,52.1
7,GBC,revol_bal,20004,96.5,52.1
8,GBC,revol_bal,20004,96.45,52.15
9,GBC,revol_bal,20004,96.45,52.05
10,GBC,revol_bal,20004,96.45,52.25
0,LR,revol_bal,20004,96.39999999999999,52.300000000000004
1,LR,revol_bal,20004,96.39999999999999,52.300000000000004
2,LR,revol_bal,20004,96.39999999999999,52.300000000000004
3,LR,revol_bal,20004,96.39999999999999,52.300000000000004
4,LR,revol_bal,20004,96.39999999999999,52.300000000000004
5,LR,revol_bal,20004,96.39999999999999,52.300000000000004
6,LR,revol_bal,20004,96.39999999999999,52.300000000000004
7,LR,revol_bal,20004,96.39999999999999,52.300000000000004
8,LR,revol_bal,20004,96.39999999999999,52.300000000000004
9,LR,revol_bal,20004,96.39999999999999,52.300000000000004
10,LR,revol_bal,20004,96.39999999999999,52.300000000000004
0,RFC,tot_cur_bal,20000,84.1,43.45
1,RFC,tot_cur_bal,20000,84.3,44.25
2,RFC,tot_cur_bal,20000,84.05,44.4
3,RFC,tot_cur_bal,20000,83.65,45.1
4,RFC,tot_cur_bal,20000,84.5,45.050000000000004
5,RFC,tot_cur_bal,20000,84.5,44.85
6,RFC,tot_cur_bal,20000,84.5,44.95
7,RFC,tot_cur_bal,20000,84.05,45.1
8,RFC,tot_cur_bal,20000,84.5,45.75
9,RFC,tot_cur_bal,20000,84.45,46.0
10,RFC,tot_cur_bal,20000,84.6,46.050000000000004
0,GBC,tot_cur_bal,20000,96.25,49.9
1,GBC,tot_cur_bal,20000,96.39999999999999,50.05
2,GBC,tot_cur_bal,20000,96.6,50.24999999999999
3,GBC,tot_cur_bal,20000,96.6,50.24999999999999
4,GBC,tot_cur_bal,20000,96.6,50.24999999999999
5,GBC,tot_cur_bal,20000,96.65,50.2
6,GBC,tot_cur_bal,20000,96.65,50.2
7,GBC,tot_cur_bal,20000,96.55,50.3
8,GBC,tot_cur_bal,20000,96.65,50.3
9,GBC,tot_cur_bal,20000,96.6,50.349999999999994
10,GBC,tot_cur_bal,20000,96.55,50.3
0,LR,tot_cur_bal,20000,96.15,50.8
1,LR,tot_cur_bal,20000,96.15,50.8
2,LR,tot_cur_bal,20000,96.15,50.8
3,LR,tot_cur_bal,20000,96.15,50.8
4,LR,tot_cur_bal,20000,96.15,50.8
5,LR,tot_cur_bal,20000,96.15,50.8
6,LR,tot_cur_bal,20000,96.15,50.8
7,LR,tot_cur_bal,20000,96.15,50.8
8,LR,tot_cur_bal,20000,96.15,50.8
9,LR,tot_cur_bal,20000,96.2,50.849999999999994
10,LR,tot_cur_bal,20000,96.2,50.849999999999994
0,RFC,tot_cur_bal,20001,82.35,44.3
1,RFC,tot_cur_bal,20001,83.0,44.65
2,RFC,tot_cur_bal,20001,83.35000000000001,46.0
3,RFC,tot_cur_bal,20001,82.95,46.2
4,RFC,tot_cur_bal,20001,82.89999999999999,46.949999999999996
5,RFC,tot_cur_bal,20001,82.89999999999999,46.650000000000006
6,RFC,tot_cur_bal,20001,82.65,46.800000000000004
7,RFC,tot_cur_bal,20001,82.89999999999999,47.55
8,RFC,tot_cur_bal,20001,82.85,48.1
9,RFC,tot_cur_bal,20001,82.85,47.699999999999996
10,RFC,tot_cur_bal,20001,82.89999999999999,47.75
0,GBC,tot_cur_bal,20001,95.35,51.9
1,GBC,tot_cur_bal,20001,95.1,52.15
2,GBC,tot_cur_bal,20001,95.5,52.25
3,GBC,tot_cur_bal,20001,95.45,52.5
4,GBC,tot_cur_bal,20001,95.55,52.6
5,GBC,tot_cur_bal,20001,95.55,52.7
6,GBC,tot_cur_bal,20001,95.55,52.6
7,GBC,tot_cur_bal,20001,95.55,52.6
8,GBC,tot_cur_bal,20001,95.5,52.65
9,GBC,tot_cur_bal,20001,95.65,52.6
10,GBC,tot_cur_bal,20001,95.65,52.6
0,LR,tot_cur_bal,20001,95.25,52.7
1,LR,tot_cur_bal,20001,95.25,52.7
2,LR,tot_cur_bal,20001,95.3,52.75
3,LR,tot_cur_bal,20001,95.3,52.75
4,LR,tot_cur_bal,20001,95.3,52.75
5,LR,tot_cur_bal,20001,95.3,52.75
6,LR,tot_cur_bal,20001,95.3,52.75
7,LR,tot_cur_bal,20001,95.3,52.75
8,LR,tot_cur_bal,20001,95.3,52.75
9,LR,tot_cur_bal,20001,95.3,52.75
10,LR,tot_cur_bal,20001,95.3,52.75
0,RFC,tot_cur_bal,20002,82.85,42.35
1,RFC,tot_cur_bal,20002,83.45,43.05
2,RFC,tot_cur_bal,20002,82.69999999999999,43.8
3,RFC,tot_cur_bal,20002,82.35,44.05
4,RFC,tot_cur_bal,20002,81.5,44.5
5,RFC,tot_cur_bal,20002,81.3,44.800000000000004
6,RFC,tot_cur_bal,20002,81.69999999999999,45.6
7,RFC,tot_cur_bal,20002,81.89999999999999,45.800000000000004
8,RFC,tot_cur_bal,20002,82.25,46.150000000000006
9,RFC,tot_cur_bal,20002,82.35,45.75
10,RFC,tot_cur_bal,20002,82.39999999999999,46.1
0,GBC,tot_cur_bal,20002,96.2,51.4
1,GBC,tot_cur_bal,20002,96.35000000000001,51.449999999999996
2,GBC,tot_cur_bal,20002,96.1,51.300000000000004
3,GBC,tot_cur_bal,20002,96.1,51.4
4,GBC,tot_cur_bal,20002,96.15,51.449999999999996
5,GBC,tot_cur_bal,20002,96.15,51.449999999999996
6,GBC,tot_cur_bal,20002,96.25,51.349999999999994
7,GBC,tot_cur_bal,20002,96.2,51.300000000000004
8,GBC,tot_cur_bal,20002,96.2,51.300000000000004
9,GBC,tot_cur_bal,20002,96.2,51.300000000000004
10,GBC,tot_cur_bal,20002,96.2,51.300000000000004
0,LR,tot_cur_bal,20002,95.8,51.5
1,LR,tot_cur_bal,20002,95.8,51.5
2,LR,tot_cur_bal,20002,95.8,51.5
3,LR,tot_cur_bal,20002,95.8,51.5
4,LR,tot_cur_bal,20002,95.85000000000001,51.55
5,LR,tot_cur_bal,20002,95.85000000000001,51.55
6,LR,tot_cur_bal,20002,95.85000000000001,51.55
7,LR,tot_cur_bal,20002,95.85000000000001,51.55
8,LR,tot_cur_bal,20002,95.85000000000001,51.55
9,LR,tot_cur_bal,20002,95.85000000000001,51.55
10,LR,tot_cur_bal,20002,95.85000000000001,51.55
0,RFC,tot_cur_bal,20003,83.05,44.2
1,RFC,tot_cur_bal,20003,83.5,44.85
2,RFC,tot_cur_bal,20003,82.85,44.5
3,RFC,tot_cur_bal,20003,82.95,45.1
4,RFC,tot_cur_bal,20003,82.75,45.1
5,RFC,tot_cur_bal,20003,83.2,45.75
6,RFC,tot_cur_bal,20003,83.25,46.1
7,RFC,tot_cur_bal,20003,83.15,46.5
8,RFC,tot_cur_bal,20003,83.25,46.800000000000004
9,RFC,tot_cur_bal,20003,82.6,46.85
10,RFC,tot_cur_bal,20003,83.3,47.05
0,GBC,tot_cur_bal,20003,96.75,52.1
1,GBC,tot_cur_bal,20003,96.6,52.25
2,GBC,tot_cur_bal,20003,96.75,52.1
3,GBC,tot_cur_bal,20003,97.0,51.949999999999996
4,GBC,tot_cur_bal,20003,97.05,52.0
5,GBC,tot_cur_bal,20003,96.8,51.949999999999996
6,GBC,tot_cur_bal,20003,96.89999999999999,51.849999999999994
7,GBC,tot_cur_bal,20003,96.85000000000001,51.9
8,GBC,tot_cur_bal,20003,96.95,52.2
9,GBC,tot_cur_bal,20003,97.0,52.25
10,GBC,tot_cur_bal,20003,96.85000000000001,52.0
0,LR,tot_cur_bal,20003,96.25,52.2
1,LR,tot_cur_bal,20003,96.25,52.2
2,LR,tot_cur_bal,20003,96.35000000000001,52.300000000000004
3,LR,tot_cur_bal,20003,96.35000000000001,52.300000000000004
4,LR,tot_cur_bal,20003,96.35000000000001,52.300000000000004
5,LR,tot_cur_bal,20003,96.35000000000001,52.300000000000004
6,LR,tot_cur_bal,20003,96.35000000000001,52.300000000000004
7,LR,tot_cur_bal,20003,96.35000000000001,52.300000000000004
8,LR,tot_cur_bal,20003,96.35000000000001,52.300000000000004
9,LR,tot_cur_bal,20003,96.35000000000001,52.300000000000004
10,LR,tot_cur_bal,20003,96.35000000000001,52.300000000000004
0,RFC,tot_cur_bal,20004,83.95,44.55
1,RFC,tot_cur_bal,20004,83.75,44.75
2,RFC,tot_cur_bal,20004,83.95,44.95
3,RFC,tot_cur_bal,20004,84.85000000000001,45.25
4,RFC,tot_cur_bal,20004,84.55,45.45
5,RFC,tot_cur_bal,20004,84.45,45.75
6,RFC,tot_cur_bal,20004,84.55,45.75
7,RFC,tot_cur_bal,20004,84.7,46.5
8,RFC,tot_cur_bal,20004,84.5,46.400000000000006
9,RFC,tot_cur_bal,20004,84.3,46.400000000000006
10,RFC,tot_cur_bal,20004,83.7,46.400000000000006
0,GBC,tot_cur_bal,20004,96.25,52.05
1,GBC,tot_cur_bal,20004,96.25,52.15
2,GBC,tot_cur_bal,20004,96.3,52.2
3,GBC,tot_cur_bal,20004,96.39999999999999,52.300000000000004
4,GBC,tot_cur_bal,20004,96.5,52.1
5,GBC,tot_cur_bal,20004,96.45,52.15
6,GBC,tot_cur_bal,20004,96.5,52.2
7,GBC,tot_cur_bal,20004,96.5,52.2
8,GBC,tot_cur_bal,20004,96.5,52.2
9,GBC,tot_cur_bal,20004,96.5,52.2
10,GBC,tot_cur_bal,20004,96.39999999999999,52.2
0,LR,tot_cur_bal,20004,96.39999999999999,52.300000000000004
1,LR,tot_cur_bal,20004,96.39999999999999,52.300000000000004
2,LR,tot_cur_bal,20004,96.39999999999999,52.300000000000004
3,LR,tot_cur_bal,20004,96.39999999999999,52.300000000000004
4,LR,tot_cur_bal,20004,96.39999999999999,52.300000000000004
5,LR,tot_cur_bal,20004,96.39999999999999,52.300000000000004
6,LR,tot_cur_bal,20004,96.39999999999999,52.300000000000004
7,LR,tot_cur_bal,20004,96.39999999999999,52.300000000000004
8,LR,tot_cur_bal,20004,96.39999999999999,52.300000000000004
9,LR,tot_cur_bal,20004,96.45,52.349999999999994
10,LR,tot_cur_bal,20004,96.45,52.349999999999994
0,RFC,open_il_24m,20000,84.25,44.6
1,RFC,open_il_24m,20000,84.7,44.85
2,RFC,open_il_24m,20000,84.45,44.800000000000004
3,RFC,open_il_24m,20000,84.5,45.050000000000004
4,RFC,open_il_24m,20000,84.39999999999999,44.85
5,RFC,open_il_24m,20000,84.5,44.85
6,RFC,open_il_24m,20000,84.6,44.95
