,model,size,features,abs_shap
41,RFC,20000,Loan_SubGrade:G3,0.030213945359832888
42,RFC,20000,Loan_SubGrade:G4,0.002108352660872067
43,RFC,20000,Loan_SubGrade:G5,0.03633792058965658
44,RFC,20000,Employment_Length:1 year,2.697751313417443
45,RFC,20000,Employment_Length:10+ years,23.583200850330723
46,RFC,20000,Employment_Length:2 years,4.437686981195711
47,RFC,20000,Employment_Length:3 years,3.013938229798443
48,RFC,20000,Employment_Length:4 years,4.310068406322096
49,RFC,20000,Employment_Length:5 years,2.5475971267862927
50,RFC,20000,Employment_Length:6 years,2.9129147578670085
51,RFC,20000,Employment_Length:7 years,1.796610504676968
52,RFC,20000,Employment_Length:8 years,2.795741687310199
53,RFC,20000,Employment_Length:9 years,2.187305819242627
54,RFC,20000,Employment_Length:< 1 year,16.80945940511977
55,RFC,20000,Employment_Length:unknown,9.613251142972668
56,RFC,20000,Home_Ownership:ANY,0.08353713329542525
57,RFC,20000,Home_Ownership:MORTGAGE,110.90878132959861
58,RFC,20000,Home_Ownership:OWN,10.768822803966058
59,RFC,20000,Home_Ownership:RENT,61.68085130768889
60,RFC,20000,loan_amnt,95.37303455582294
61,RFC,20000,int_rate,338.1125214942787
62,RFC,20000,installment,118.92965460351208
63,RFC,20000,annual_inc,98.94490204751436
64,RFC,20000,inq_last_6mths,40.920184095318525
65,RFC,20000,delinq_2yrs,8.319777053062351
66,RFC,20000,mths_since_last_delinq,38.39445105307735
67,RFC,20000,open_acc,53.358599171337566
68,RFC,20000,total_acc,108.71950891457169
69,RFC,20000,mths_since_last_major_derog,23.794124338135255
70,RFC,20000,dti,101.94550640765702
71,RFC,20000,revol_bal,58.960169450920766
72,RFC,20000,tot_cur_bal,165.01417929011933
73,RFC,20000,open_il_24m,37.33759775693394
74,RFC,20000,chargeoff_within_12_mths,0.30371727337122256
75,RFC,20000,delinq_amnt,0.09001212192398803
0,GBC,20000,Term: 36 months,4.165194076089793
1,GBC,20000,Term: 60 months,3.458731279243444
2,GBC,20000,Loan_Grade:A,51.933567930615354
3,GBC,20000,Loan_Grade:B,68.86901110096059
4,GBC,20000,Loan_Grade:C,32.20807158275414
5,GBC,20000,Loan_Grade:D,48.83739018173192
6,GBC,20000,Loan_Grade:E,12.506385831275619
7,GBC,20000,Loan_Grade:F,19.52153543519923
8,GBC,20000,Loan_Grade:G,12.756693603531813
9,GBC,20000,Loan_SubGrade:A1,12.71433981839679
10,GBC,20000,Loan_SubGrade:A2,0.007400883288785867
11,GBC,20000,Loan_SubGrade:A3,1.7334019280987165
12,GBC,20000,Loan_SubGrade:A4,8.414294584805024
13,GBC,20000,Loan_SubGrade:A5,1.9047300932976594
14,GBC,20000,Loan_SubGrade:B1,14.988850810784562
15,GBC,20000,Loan_SubGrade:B2,46.360889744052784
16,GBC,20000,Loan_SubGrade:B3,10.720845555589314
17,GBC,20000,Loan_SubGrade:B4,16.474042431746728
18,GBC,20000,Loan_SubGrade:B5,36.45642642330687
19,GBC,20000,Loan_SubGrade:C1,27.793748021993235
20,GBC,20000,Loan_SubGrade:C2,32.249702686352144
21,GBC,20000,Loan_SubGrade:C3,36.4024027788725
22,GBC,20000,Loan_SubGrade:C4,42.34131927360597
23,GBC,20000,Loan_SubGrade:C5,55.54808876403251
24,GBC,20000,Loan_SubGrade:D1,19.026867255650746
25,GBC,20000,Loan_SubGrade:D2,18.87192438463016
26,GBC,20000,Loan_SubGrade:D3,18.063319700506117
27,GBC,20000,Loan_SubGrade:D4,61.26970879126775
28,GBC,20000,Loan_SubGrade:D5,36.436564433886765
29,GBC,20000,Loan_SubGrade:E1,8.584307280882602
30,GBC,20000,Loan_SubGrade:E2,6.054014668899528
31,GBC,20000,Loan_SubGrade:E3,2.6223452261509252
32,GBC,20000,Loan_SubGrade:E4,3.4162573040964754
33,GBC,20000,Loan_SubGrade:E5,7.411725390332623
34,GBC,20000,Loan_SubGrade:F1,0.6984121020105604
35,GBC,20000,Loan_SubGrade:F2,0.06128147758493768
36,GBC,20000,Loan_SubGrade:F3,0.502929469021012
37,GBC,20000,Loan_SubGrade:F4,2.922342510014168
38,GBC,20000,Loan_SubGrade:F5,2.620596382793011
39,GBC,20000,Loan_SubGrade:G1,0.0032587969523618088
40,GBC,20000,Loan_SubGrade:G2,0.0
41,GBC,20000,Loan_SubGrade:G3,0.18225555847516137
42,GBC,20000,Loan_SubGrade:G4,0.0
43,GBC,20000,Loan_SubGrade:G5,0.03650948602711816
44,GBC,20000,Employment_Length:1 year,2.978736036617823
45,GBC,20000,Employment_Length:10+ years,0.846571917355329
46,GBC,20000,Employment_Length:2 years,6.612096067428611
47,GBC,20000,Employment_Length:3 years,1.418222652227987
48,GBC,20000,Employment_Length:4 years,0.3265569878747607
49,GBC,20000,Employment_Length:5 years,0.16786553038149268
50,GBC,20000,Employment_Length:6 years,2.6873284144975917
51,GBC,20000,Employment_Length:7 years,0.5108150498704559
52,GBC,20000,Employment_Length:8 years,0.2405496616950824
53,GBC,20000,Employment_Length:9 years,3.188145457671523
54,GBC,20000,Employment_Length:< 1 year,5.210353996628097
55,GBC,20000,Employment_Length:unknown,20.111262389919787
56,GBC,20000,Home_Ownership:ANY,0.2827524953610872
57,GBC,20000,Home_Ownership:MORTGAGE,62.23372114461758
58,GBC,20000,Home_Ownership:OWN,4.591979354356729
59,GBC,20000,Home_Ownership:RENT,17.20361116934783
60,GBC,20000,loan_amnt,63.54370934406693
61,GBC,20000,int_rate,1331.5022232487006
62,GBC,20000,installment,152.3259422159566
63,GBC,20000,annual_inc,52.72506904286542
64,GBC,20000,inq_last_6mths,11.34969456300311
65,GBC,20000,delinq_2yrs,4.190667112214993
66,GBC,20000,mths_since_last_delinq,17.5306984320974
67,GBC,20000,open_acc,25.868568952623168
68,GBC,20000,total_acc,77.38930077723757
69,GBC,20000,mths_since_last_major_derog,15.874100044374247
70,GBC,20000,dti,61.26851955747
71,GBC,20000,revol_bal,76.39897482745324
72,GBC,20000,tot_cur_bal,114.5507131707288
73,GBC,20000,open_il_24m,22.68944868727958
74,GBC,20000,chargeoff_within_12_mths,0.5922261700151524
75,GBC,20000,delinq_amnt,0.0
0,LR,20000,Term: 36 months,319.0925512371493
1,LR,20000,Term: 60 months,344.96030211844777
2,LR,20000,Loan_Grade:A,228.7374212659384
3,LR,20000,Loan_Grade:B,96.1141433927724
4,LR,20000,Loan_Grade:C,254.7339382315172
5,LR,20000,Loan_Grade:D,552.7779928454132
6,LR,20000,Loan_Grade:E,215.80853912235295
7,LR,20000,Loan_Grade:F,76.10117839458532
8,LR,20000,Loan_Grade:G,18.105582313511
9,LR,20000,Loan_SubGrade:A1,24.180654810574783
10,LR,20000,Loan_SubGrade:A2,20.13198208983928
11,LR,20000,Loan_SubGrade:A3,20.39383739558378
12,LR,20000,Loan_SubGrade:A4,0.0
13,LR,20000,Loan_SubGrade:A5,15.199461917158542
14,LR,20000,Loan_SubGrade:B1,26.883306215797052
15,LR,20000,Loan_SubGrade:B2,25.611162181351144
16,LR,20000,Loan_SubGrade:B3,16.136341552521614
17,LR,20000,Loan_SubGrade:B4,0.09467660721283487
18,LR,20000,Loan_SubGrade:B5,35.64745051983292
19,LR,20000,Loan_SubGrade:C1,26.51924445912487
20,LR,20000,Loan_SubGrade:C2,0.09915813228476938
21,LR,20000,Loan_SubGrade:C3,25.94631630866056
22,LR,20000,Loan_SubGrade:C4,49.94371742911245
23,LR,20000,Loan_SubGrade:C5,47.775206903317404
24,LR,20000,Loan_SubGrade:D1,26.086467857380665
25,LR,20000,Loan_SubGrade:D2,0.028636136341835483
26,LR,20000,Loan_SubGrade:D3,22.893928715602385
27,LR,20000,Loan_SubGrade:D4,24.997659452241287
28,LR,20000,Loan_SubGrade:D5,37.93581923163897
29,LR,20000,Loan_SubGrade:E1,8.134597001921437
30,LR,20000,Loan_SubGrade:E2,0.017165107459440707
31,LR,20000,Loan_SubGrade:E3,10.465199729438712
32,LR,20000,Loan_SubGrade:E4,8.761322290264793
33,LR,20000,Loan_SubGrade:E5,16.286647397351228
34,LR,20000,Loan_SubGrade:F1,2.436496394302259
35,LR,20000,Loan_SubGrade:F2,0.023615419057042564
36,LR,20000,Loan_SubGrade:F3,0.9143414206834908
37,LR,20000,Loan_SubGrade:F4,0.7442481195752523
38,LR,20000,Loan_SubGrade:F5,1.8277084276556947
39,LR,20000,Loan_SubGrade:G1,0.3579015802352346
40,LR,20000,Loan_SubGrade:G2,0.0
41,LR,20000,Loan_SubGrade:G3,0.02596672561169766
42,LR,20000,Loan_SubGrade:G4,0.0
43,LR,20000,Loan_SubGrade:G5,0.08950393909544857
44,LR,20000,Employment_Length:1 year,0.34840103152533985
45,LR,20000,Employment_Length:10+ years,0.8592723305921487
46,LR,20000,Employment_Length:2 years,0.31538656710940016
47,LR,20000,Employment_Length:3 years,0.25843425988042484
48,LR,20000,Employment_Length:4 years,0.2519569375059826
49,LR,20000,Employment_Length:5 years,0.18761359191218552
50,LR,20000,Employment_Length:6 years,0.28487235076836254
51,LR,20000,Employment_Length:7 years,0.11867733323486554
52,LR,20000,Employment_Length:8 years,0.06167089568123013
53,LR,20000,Employment_Length:9 years,0.026768586342553483
54,LR,20000,Employment_Length:< 1 year,0.2902666343896964
55,LR,20000,Employment_Length:unknown,3.139593394838521
56,LR,20000,Home_Ownership:ANY,0.0
57,LR,20000,Home_Ownership:MORTGAGE,363.0672824799282
58,LR,20000,Home_Ownership:OWN,122.9387954360441
59,LR,20000,Home_Ownership:RENT,396.31666364500217
60,LR,20000,loan_amnt,3.424500951061845
61,LR,20000,int_rate,1177.20653791197
62,LR,20000,installment,10.992715381800139
63,LR,20000,annual_inc,2.8816133946010707
64,LR,20000,inq_last_6mths,2.242635927858568
65,LR,20000,delinq_2yrs,0.8142546892250689
66,LR,20000,mths_since_last_delinq,1.3104580877993985
67,LR,20000,open_acc,2.782865918398953
68,LR,20000,total_acc,5.492873704148487
69,LR,20000,mths_since_last_major_derog,0.990186378776318
70,LR,20000,dti,3.169427825938018
71,LR,20000,revol_bal,2.718150232813973
72,LR,20000,tot_cur_bal,2.843170449951854
73,LR,20000,open_il_24m,2.4309441342685547
74,LR,20000,chargeoff_within_12_mths,0.018599267788296403
75,LR,20000,delinq_amnt,0.19953759598452292
0,RFC,40000,Term: 36 months,36.122631667306074
1,RFC,40000,Term: 60 months,37.17471588995358
2,RFC,40000,Loan_Grade:A,217.74301771617468
3,RFC,40000,Loan_Grade:B,469.80178369730953
4,RFC,40000,Loan_Grade:C,86.01674385193088
5,RFC,40000,Loan_Grade:D,107.50879271184152
6,RFC,40000,Loan_Grade:E,48.41870298212517
7,RFC,40000,Loan_Grade:F,24.95317415154779
8,RFC,40000,Loan_Grade:G,5.655728826115232
9,RFC,40000,Loan_SubGrade:A1,23.78013656995149
10,RFC,40000,Loan_SubGrade:A2,10.025652511637634
11,RFC,40000,Loan_SubGrade:A3,9.908010623285348
12,RFC,40000,Loan_SubGrade:A4,22.824602565487822
13,RFC,40000,Loan_SubGrade:A5,21.943000707406387
14,RFC,40000,Loan_SubGrade:B1,41.070749682172604
15,RFC,40000,Loan_SubGrade:B2,35.81753139664182
16,RFC,40000,Loan_SubGrade:B3,15.01706168358121
17,RFC,40000,Loan_SubGrade:B4,22.9725613598724
18,RFC,40000,Loan_SubGrade:B5,18.89553160442123
19,RFC,40000,Loan_SubGrade:C1,60.21397004967796
20,RFC,40000,Loan_SubGrade:C2,35.429769312174436
21,RFC,40000,Loan_SubGrade:C3,14.64075751694907
22,RFC,40000,Loan_SubGrade:C4,23.32507786733787
23,RFC,40000,Loan_SubGrade:C5,35.205596435730726
24,RFC,40000,Loan_SubGrade:D1,9.996204448657851
25,RFC,40000,Loan_SubGrade:D2,7.96583539289324
26,RFC,40000,Loan_SubGrade:D3,9.120849958688442
27,RFC,40000,Loan_SubGrade:D4,5.472829444357437
28,RFC,40000,Loan_SubGrade:D5,7.952719663952663
29,RFC,40000,Loan_SubGrade:E1,4.515955521457116
30,RFC,40000,Loan_SubGrade:E2,1.2853514285633858
31,RFC,40000,Loan_SubGrade:E3,2.5521684919096876
32,RFC,40000,Loan_SubGrade:E4,2.1446326819414065
33,RFC,40000,Loan_SubGrade:E5,2.2411444535051457
34,RFC,40000,Loan_SubGrade:F1,2.6370453257640443
35,RFC,40000,Loan_SubGrade:F2,0.9298767981228987
36,RFC,40000,Loan_SubGrade:F3,0.728340558431015
37,RFC,40000,Loan_SubGrade:F4,0.5809975294898382
38,RFC,40000,Loan_SubGrade:F5,0.18315344278120085
39,RFC,40000,Loan_SubGrade:G1,0.5293902113103464
40,RFC,40000,Loan_SubGrade:G2,0.33715628432147665
41,RFC,40000,Loan_SubGrade:G3,0.07352457558855444
42,RFC,40000,Loan_SubGrade:G4,0.17041200213386223
43,RFC,40000,Loan_SubGrade:G5,0.023588182990132104
44,RFC,40000,Employment_Length:1 year,12.33839055268893
45,RFC,40000,Employment_Length:10+ years,25.361768383653914
46,RFC,40000,Employment_Length:2 years,6.676249745203872
47,RFC,40000,Employment_Length:3 years,6.931819657881114
48,RFC,40000,Employment_Length:4 years,7.010146809350194
49,RFC,40000,Employment_Length:5 years,6.023944350729688
50,RFC,40000,Employment_Length:6 years,3.422962980636018
51,RFC,40000,Employment_Length:7 years,3.989156104852827
52,RFC,40000,Employment_Length:8 years,3.306772284199331
53,RFC,40000,Employment_Length:9 years,2.9658882069849697
54,RFC,40000,Employment_Length:< 1 year,12.546189915823089
55,RFC,40000,Employment_Length:unknown,22.711227639818375
56,RFC,40000,Home_Ownership:ANY,0.12438864577815145
57,RFC,40000,Home_Ownership:MORTGAGE,84.71728603821917
58,RFC,40000,Home_Ownership:OWN,15.199330320060968
59,RFC,40000,Home_Ownership:RENT,113.78404708041401
60,RFC,40000,loan_amnt,182.04835686851146
61,RFC,40000,int_rate,906.6593132734247
62,RFC,40000,installment,176.41392315470728
63,RFC,40000,annual_inc,143.75828134909884
64,RFC,40000,inq_last_6mths,65.66825519506635
65,RFC,40000,delinq_2yrs,24.159731551660773
66,RFC,40000,mths_since_last_delinq,58.06589960594813
67,RFC,40000,open_acc,98.50739979977064
68,RFC,40000,total_acc,102.32003203878716
69,RFC,40000,mths_since_last_major_derog,36.14119440970835
70,RFC,40000,dti,199.2492462980567
71,RFC,40000,revol_bal,125.01264368546346
72,RFC,40000,tot_cur_bal,319.36797092441066
73,RFC,40000,open_il_24m,71.2780694728809
74,RFC,40000,chargeoff_within_12_mths,0.6453415057591435
75,RFC,40000,delinq_amnt,0.6297854386903976
0,GBC,40000,Term: 36 months,0.8667251042998213
1,GBC,40000,Term: 60 months,1.6040454132463906
2,GBC,40000,Loan_Grade:A,16.87561886224385
3,GBC,40000,Loan_Grade:B,278.56460010337884
4,GBC,40000,Loan_Grade:C,20.28891820888925
5,GBC,40000,Loan_Grade:D,0.18582104914600137
6,GBC,40000,Loan_Grade:E,20.06204817590397
7,GBC,40000,Loan_Grade:F,31.127686795440336
8,GBC,40000,Loan_Grade:G,10.421842376244093
9,GBC,40000,Loan_SubGrade:A1,0.028993418632194595
10,GBC,40000,Loan_SubGrade:A2,3.35411333318507
11,GBC,40000,Loan_SubGrade:A3,4.810058003339735
12,GBC,40000,Loan_SubGrade:A4,1.079558579232181
13,GBC,40000,Loan_SubGrade:A5,0.12311137193639166
14,GBC,40000,Loan_SubGrade:B1,42.743829734627155
15,GBC,40000,Loan_SubGrade:B2,29.47345202113128
16,GBC,40000,Loan_SubGrade:B3,31.028042919884744
17,GBC,40000,Loan_SubGrade:B4,74.02686673502585
18,GBC,40000,Loan_SubGrade:B5,62.123144326170056
19,GBC,40000,Loan_SubGrade:C1,188.30215332447514
20,GBC,40000,Loan_SubGrade:C2,51.059495550464625
21,GBC,40000,Loan_SubGrade:C3,16.69493435209339
22,GBC,40000,Loan_SubGrade:C4,35.59808074487314
23,GBC,40000,Loan_SubGrade:C5,51.92103069243919
24,GBC,40000,Loan_SubGrade:D1,19.50726822757575
25,GBC,40000,Loan_SubGrade:D2,43.11745310738198
26,GBC,40000,Loan_SubGrade:D3,10.846029207421674
27,GBC,40000,Loan_SubGrade:D4,33.12871331916226
28,GBC,40000,Loan_SubGrade:D5,5.637222330991275
29,GBC,40000,Loan_SubGrade:E1,1.2009869538436915
30,GBC,40000,Loan_SubGrade:E2,2.525624560093027
31,GBC,40000,Loan_SubGrade:E3,2.219996864422722
32,GBC,40000,Loan_SubGrade:E4,2.459815790804638
33,GBC,40000,Loan_SubGrade:E5,4.780327128881908
34,GBC,40000,Loan_SubGrade:F1,0.011258357246845032
35,GBC,40000,Loan_SubGrade:F2,0.003184358745811688
36,GBC,40000,Loan_SubGrade:F3,0.10990316793033054
37,GBC,40000,Loan_SubGrade:F4,0.15582173056692405
38,GBC,40000,Loan_SubGrade:F5,0.03543924881853443
39,GBC,40000,Loan_SubGrade:G1,0.14667757404432571
40,GBC,40000,Loan_SubGrade:G2,0.0
41,GBC,40000,Loan_SubGrade:G3,0.06938388220111191
42,GBC,40000,Loan_SubGrade:G4,0.013857033087752886
43,GBC,40000,Loan_SubGrade:G5,0.22652238849495065
44,GBC,40000,Employment_Length:1 year,0.5442351648083642
45,GBC,40000,Employment_Length:10+ years,2.9576869600162516
46,GBC,40000,Employment_Length:2 years,0.7810347872933189
47,GBC,40000,Employment_Length:3 years,0.34796234144963367
48,GBC,40000,Employment_Length:4 years,0.6691554629695812
49,GBC,40000,Employment_Length:5 years,0.45475981864255227
50,GBC,40000,Employment_Length:6 years,0.9079540049956184
51,GBC,40000,Employment_Length:7 years,0.6009408503224252
52,GBC,40000,Employment_Length:8 years,0.1290924183352645
53,GBC,40000,Employment_Length:9 years,0.011182721635872651
54,GBC,40000,Employment_Length:< 1 year,0.5872674233167957
55,GBC,40000,Employment_Length:unknown,31.646044381552922
56,GBC,40000,Home_Ownership:ANY,0.039120223836129384
57,GBC,40000,Home_Ownership:MORTGAGE,12.923936005894713
58,GBC,40000,Home_Ownership:OWN,1.6085152893492536
59,GBC,40000,Home_Ownership:RENT,59.56923860087796
60,GBC,40000,loan_amnt,170.18707445202233
61,GBC,40000,int_rate,3283.24956403837
62,GBC,40000,installment,100.2558314868021
63,GBC,40000,annual_inc,55.220692354317
64,GBC,40000,inq_last_6mths,41.76696867886558
65,GBC,40000,delinq_2yrs,11.217732782817105
66,GBC,40000,mths_since_last_delinq,14.242302921163917
67,GBC,40000,open_acc,34.11502608840529
68,GBC,40000,total_acc,68.22366388894734
69,GBC,40000,mths_since_last_major_derog,17.855646048136446
70,GBC,40000,dti,92.71808107152283
71,GBC,40000,revol_bal,49.522799062032945
72,GBC,40000,tot_cur_bal,85.90276422693903
73,GBC,40000,open_il_24m,29.99344848673812
74,GBC,40000,chargeoff_within_12_mths,0.8834204670386656
75,GBC,40000,delinq_amnt,0.6428850983592089
0,LR,40000,Term: 36 months,642.7581921684779
1,LR,40000,Term: 60 months,695.9154963318888
2,LR,40000,Loan_Grade:A,447.960390800829
3,LR,40000,Loan_Grade:B,46.285630036969955
4,LR,40000,Loan_Grade:C,578.5484344917928
5,LR,40000,Loan_Grade:D,1035.4680929386152
6,LR,40000,Loan_Grade:E,430.9328960014721
7,LR,40000,Loan_Grade:F,189.17880072423287
8,LR,40000,Loan_Grade:G,49.208478575731874
9,LR,40000,Loan_SubGrade:A1,49.52558357301837
10,LR,40000,Loan_SubGrade:A2,42.17933838250284
11,LR,40000,Loan_SubGrade:A3,33.47166823428036
12,LR,40000,Loan_SubGrade:A4,0.0
13,LR,40000,Loan_SubGrade:A5,26.975243710270362
14,LR,40000,Loan_SubGrade:B1,72.96216194465809
15,LR,40000,Loan_SubGrade:B2,63.972215797654805
16,LR,40000,Loan_SubGrade:B3,17.632257824534747
17,LR,40000,Loan_SubGrade:B4,32.48040620139128
18,LR,40000,Loan_SubGrade:B5,80.93047641408279
19,LR,40000,Loan_SubGrade:C1,57.9155364368008
20,LR,40000,Loan_SubGrade:C2,0.10209256352879377
21,LR,40000,Loan_SubGrade:C3,52.23015173967366
22,LR,40000,Loan_SubGrade:C4,93.1008468453319
23,LR,40000,Loan_SubGrade:C5,109.45615157670251
24,LR,40000,Loan_SubGrade:D1,32.3918935834468
25,LR,40000,Loan_SubGrade:D2,0.112025026251385
26,LR,40000,Loan_SubGrade:D3,35.61006420818166
27,LR,40000,Loan_SubGrade:D4,46.72669418646218
28,LR,40000,Loan_SubGrade:D5,65.92655545156599
29,LR,40000,Loan_SubGrade:E1,11.661121137399906
30,LR,40000,Loan_SubGrade:E2,0.012848676914785133
31,LR,40000,Loan_SubGrade:E3,13.740013296482596
32,LR,40000,Loan_SubGrade:E4,16.811610233191036
33,LR,40000,Loan_SubGrade:E5,22.236524636686177
34,LR,40000,Loan_SubGrade:F1,3.339121074536225
35,LR,40000,Loan_SubGrade:F2,0.0
36,LR,40000,Loan_SubGrade:F3,0.9607559499143732
37,LR,40000,Loan_SubGrade:F4,1.958514121068727
38,LR,40000,Loan_SubGrade:F5,1.485984324778343
39,LR,40000,Loan_SubGrade:G1,0.01991990901190402
40,LR,40000,Loan_SubGrade:G2,0.03098050544041242
41,LR,40000,Loan_SubGrade:G3,0.054993148120553025
42,LR,40000,Loan_SubGrade:G4,0.011092509001439543
43,LR,40000,Loan_SubGrade:G5,0.2767238021483841
44,LR,40000,Employment_Length:1 year,0.7200846268427383
45,LR,40000,Employment_Length:10+ years,1.2607493930915519
46,LR,40000,Employment_Length:2 years,0.4646524748871174
47,LR,40000,Employment_Length:3 years,0.3710412690539999
48,LR,40000,Employment_Length:4 years,0.17039495403577037
49,LR,40000,Employment_Length:5 years,0.32372712135973564
50,LR,40000,Employment_Length:6 years,0.29889667138247644
51,LR,40000,Employment_Length:7 years,0.1759549320317596
52,LR,40000,Employment_Length:8 years,0.26464821883994216
53,LR,40000,Employment_Length:9 years,0.12019882556687382
54,LR,40000,Employment_Length:< 1 year,0.2566655842449321
55,LR,40000,Employment_Length:unknown,10.071438488940972
56,LR,40000,Home_Ownership:ANY,0.15739904767636165
57,LR,40000,Home_Ownership:MORTGAGE,697.1207806117039
58,LR,40000,Home_Ownership:OWN,221.1143584607084
59,LR,40000,Home_Ownership:RENT,740.0578438170173
60,LR,40000,loan_amnt,33.600156435418775
61,LR,40000,int_rate,2141.5401448779735
62,LR,40000,installment,60.26455103569446
63,LR,40000,annual_inc,4.161683418144019
64,LR,40000,inq_last_6mths,12.180243753044321
65,LR,40000,delinq_2yrs,2.63019463213087
66,LR,40000,mths_since_last_delinq,2.3881893828826133
67,LR,40000,open_acc,8.37489594826113
68,LR,40000,total_acc,10.130775890274238
69,LR,40000,mths_since_last_major_derog,1.9241787504595118
70,LR,40000,dti,4.479681123826701
71,LR,40000,revol_bal,6.997957031318834
72,LR,40000,tot_cur_bal,15.880617100759826
73,LR,40000,open_il_24m,7.138160101295185
74,LR,40000,chargeoff_within_12_mths,0.03727678123088748
75,LR,40000,delinq_amnt,1.8212070212627443
0,RFC,80000,Term: 36 months,67.29718543131825
1,RFC,80000,Term: 60 months,71.70514518047825
2,RFC,80000,Loan_Grade:A,608.6766063563844
3,RFC,80000,Loan_Grade:B,1032.4671239152856
4,RFC,80000,Loan_Grade:C,332.92271647908035
5,RFC,80000,Loan_Grade:D,157.21492440838207
6,RFC,80000,Loan_Grade:E,158.68964037290084
7,RFC,80000,Loan_Grade:F,111.09089435828275
8,RFC,80000,Loan_Grade:G,29.225286578906683
9,RFC,80000,Loan_SubGrade:A1,20.91961995513842
10,RFC,80000,Loan_SubGrade:A2,22.815993830728463
11,RFC,80000,Loan_SubGrade:A3,14.63114955751007
12,RFC,80000,Loan_SubGrade:A4,45.95952762079088
13,RFC,80000,Loan_SubGrade:A5,38.989079506845854
14,RFC,80000,Loan_SubGrade:B1,113.51450728515192
15,RFC,80000,Loan_SubGrade:B2,56.488887202256564
16,RFC,80000,Loan_SubGrade:B3,30.77102277676546
17,RFC,80000,Loan_SubGrade:B4,33.45069357112479
18,RFC,80000,Loan_SubGrade:B5,45.65547463276438
19,RFC,80000,Loan_SubGrade:C1,102.96328950430308
20,RFC,80000,Loan_SubGrade:C2,96.92175902823838
21,RFC,80000,Loan_SubGrade:C3,30.209425383828666
22,RFC,80000,Loan_SubGrade:C4,40.398977963408065
23,RFC,80000,Loan_SubGrade:C5,63.36274551162091
24,RFC,80000,Loan_SubGrade:D1,28.125564243715402
25,RFC,80000,Loan_SubGrade:D2,20.635288832393226
26,RFC,80000,Loan_SubGrade:D3,14.796071025510763
27,RFC,80000,Loan_SubGrade:D4,12.759516342267672
28,RFC,80000,Loan_SubGrade:D5,8.670581630045628
29,RFC,80000,Loan_SubGrade:E1,18.06045622689113
30,RFC,80000,Loan_SubGrade:E2,8.078810131889108
31,RFC,80000,Loan_SubGrade:E3,8.232241705364578
32,RFC,80000,Loan_SubGrade:E4,4.544615861148167
33,RFC,80000,Loan_SubGrade:E5,5.583912200142779
34,RFC,80000,Loan_SubGrade:F1,3.61725717085324
35,RFC,80000,Loan_SubGrade:F2,4.442152143299549
36,RFC,80000,Loan_SubGrade:F3,1.9849576355811422
37,RFC,80000,Loan_SubGrade:F4,1.4703377719923907
38,RFC,80000,Loan_SubGrade:F5,0.40958979522050176
39,RFC,80000,Loan_SubGrade:G1,0.8410209748713933
40,RFC,80000,Loan_SubGrade:G2,0.7209199762676809
41,RFC,80000,Loan_SubGrade:G3,0.5563850747357684
42,RFC,80000,Loan_SubGrade:G4,0.7430504791985786
43,RFC,80000,Loan_SubGrade:G5,0.20716774656963005
44,RFC,80000,Employment_Length:1 year,15.741451164624689
45,RFC,80000,Employment_Length:10+ years,64.81370726998429
46,RFC,80000,Employment_Length:2 years,13.489943123432703
47,RFC,80000,Employment_Length:3 years,23.470805748378854
48,RFC,80000,Employment_Length:4 years,12.552240804611765
49,RFC,80000,Employment_Length:5 years,9.688275942054151
50,RFC,80000,Employment_Length:6 years,6.091443064996886
51,RFC,80000,Employment_Length:7 years,11.462427029125905
52,RFC,80000,Employment_Length:8 years,5.579693316252338
53,RFC,80000,Employment_Length:9 years,8.332917672845564
54,RFC,80000,Employment_Length:< 1 year,13.898804162123373
55,RFC,80000,Employment_Length:unknown,21.32431025849109
56,RFC,80000,Home_Ownership:ANY,0.1745669402649327
57,RFC,80000,Home_Ownership:MORTGAGE,184.04282343379992
58,RFC,80000,Home_Ownership:OWN,40.85003687448233
59,RFC,80000,Home_Ownership:RENT,176.8011930415687
60,RFC,80000,loan_amnt,461.2713928571824
61,RFC,80000,int_rate,1874.0565083000165
62,RFC,80000,installment,334.25945038558297
63,RFC,80000,annual_inc,361.12205741116924
64,RFC,80000,inq_last_6mths,101.98683144800223
65,RFC,80000,delinq_2yrs,88.20596759340013
66,RFC,80000,mths_since_last_delinq,137.0099868621095
67,RFC,80000,open_acc,173.78107204467125
68,RFC,80000,total_acc,153.46666466531383
69,RFC,80000,mths_since_last_major_derog,103.82038438353987
70,RFC,80000,dti,346.73631370879326
71,RFC,80000,revol_bal,301.2542334189252
72,RFC,80000,tot_cur_bal,577.8059396778029
73,RFC,80000,open_il_24m,151.05694422436537
74,RFC,80000,chargeoff_within_12_mths,1.602539480165381
75,RFC,80000,delinq_amnt,2.9289721287295407
0,GBC,80000,Term: 36 months,3.732480671303936
1,GBC,80000,Term: 60 months,12.501844015062446
2,GBC,80000,Loan_Grade:A,511.04760366086475
3,GBC,80000,Loan_Grade:B,402.08100817002764
4,GBC,80000,Loan_Grade:C,235.30688184321534
5,GBC,80000,Loan_Grade:D,150.36118400430533
6,GBC,80000,Loan_Grade:E,256.70798235449126
7,GBC,80000,Loan_Grade:F,209.27697790871525
8,GBC,80000,Loan_Grade:G,60.76575731500918
9,GBC,80000,Loan_SubGrade:A1,8.798434361396078
