,model,feature,sample,acc,prop
0,RFC,open_il_24m,10000,95.05,50.349999999999994
1,RFC,open_il_24m,10000,95.1,50.0
2,RFC,open_il_24m,10000,95.15,50.05
3,RFC,open_il_24m,10000,95.0,50.4
4,RFC,open_il_24m,10000,94.89999999999999,50.4
5,RFC,open_il_24m,10000,94.89999999999999,50.4
6,RFC,open_il_24m,10000,94.89999999999999,50.4
7,RFC,open_il_24m,10000,94.89999999999999,50.4
8,RFC,open_il_24m,10000,94.95,50.74999999999999
9,RFC,open_il_24m,10000,95.0,50.7
10,RFC,open_il_24m,10000,95.0,50.7
0,GBC,open_il_24m,10000,96.5,53.0
1,GBC,open_il_24m,10000,96.45,53.05
2,GBC,open_il_24m,10000,96.5,53.0
3,GBC,open_il_24m,10000,96.5,53.0
4,GBC,open_il_24m,10000,96.5,53.0
5,GBC,open_il_24m,10000,96.55,52.949999999999996
6,GBC,open_il_24m,10000,96.55,52.949999999999996
7,GBC,open_il_24m,10000,96.5,53.0
8,GBC,open_il_24m,10000,96.45,53.05
9,GBC,open_il_24m,10000,96.45,53.05
10,GBC,open_il_24m,10000,96.45,53.05
0,LR,open_il_24m,10000,93.85,55.05
1,LR,open_il_24m,10000,93.85,55.05
2,LR,open_il_24m,10000,93.85,55.05
3,LR,open_il_24m,10000,93.85,55.05
4,LR,open_il_24m,10000,93.85,55.05
5,LR,open_il_24m,10000,94.0,55.2
6,LR,open_il_24m,10000,94.0,55.2
7,LR,open_il_24m,10000,94.1,55.300000000000004
8,LR,open_il_24m,10000,94.1,55.300000000000004
9,LR,open_il_24m,10000,94.1,55.300000000000004
10,LR,open_il_24m,10000,94.1,55.300000000000004
0,RFC,open_il_24m,20000,96.6,48.4
1,RFC,open_il_24m,20000,96.8,48.5
2,RFC,open_il_24m,20000,96.8,48.5
3,RFC,open_il_24m,20000,97.0,48.4
4,RFC,open_il_24m,20000,96.95,48.35
5,RFC,open_il_24m,20000,96.89999999999999,48.3
6,RFC,open_il_24m,20000,96.89999999999999,48.3
7,RFC,open_il_24m,20000,96.85000000000001,48.25
8,RFC,open_il_24m,20000,96.75,48.25
9,RFC,open_il_24m,20000,96.75,48.25
10,RFC,open_il_24m,20000,96.75,48.25
0,GBC,open_il_24m,20000,97.3,51.0
1,GBC,open_il_24m,20000,97.3,51.0
2,GBC,open_il_24m,20000,97.3,51.0
3,GBC,open_il_24m,20000,97.3,51.0
4,GBC,open_il_24m,20000,97.3,51.0
5,GBC,open_il_24m,20000,97.25,51.05
6,GBC,open_il_24m,20000,97.25,51.05
7,GBC,open_il_24m,20000,97.25,51.05
8,GBC,open_il_24m,20000,97.3,51.0
9,GBC,open_il_24m,20000,97.3,51.0
10,GBC,open_il_24m,20000,97.3,51.0
0,LR,open_il_24m,20000,95.5,52.2
1,LR,open_il_24m,20000,95.5,52.2
2,LR,open_il_24m,20000,95.45,52.25
3,LR,open_il_24m,20000,95.5,52.300000000000004
4,LR,open_il_24m,20000,95.5,52.300000000000004
5,LR,open_il_24m,20000,95.5,52.300000000000004
6,LR,open_il_24m,20000,95.39999999999999,52.400000000000006
7,LR,open_il_24m,20000,95.39999999999999,52.400000000000006
8,LR,open_il_24m,20000,95.39999999999999,52.400000000000006
9,LR,open_il_24m,20000,95.39999999999999,52.400000000000006
10,LR,open_il_24m,20000,95.39999999999999,52.400000000000006
0,RFC,open_il_24m,40000,96.85000000000001,49.7
1,RFC,open_il_24m,40000,96.95,49.7
2,RFC,open_il_24m,40000,96.85000000000001,49.5
3,RFC,open_il_24m,40000,97.05,49.5
4,RFC,open_il_24m,40000,96.85000000000001,49.5
5,RFC,open_il_24m,40000,96.85000000000001,49.5
6,RFC,open_il_24m,40000,96.85000000000001,49.5
7,RFC,open_il_24m,40000,96.95,49.6
8,RFC,open_il_24m,40000,96.95,49.6
9,RFC,open_il_24m,40000,96.95,49.6
10,RFC,open_il_24m,40000,96.95,49.6
0,GBC,open_il_24m,40000,91.60000000000001,52.65
1,GBC,open_il_24m,40000,91.60000000000001,53.05
2,GBC,open_il_24m,40000,91.60000000000001,53.05
3,GBC,open_il_24m,40000,91.60000000000001,53.05
4,GBC,open_il_24m,40000,91.60000000000001,53.05
5,GBC,open_il_24m,40000,91.7,53.05
6,GBC,open_il_24m,40000,91.7,53.05
7,GBC,open_il_24m,40000,91.75,53.0
8,GBC,open_il_24m,40000,91.95,53.1
9,GBC,open_il_24m,40000,91.95,53.1
10,GBC,open_il_24m,40000,91.9,52.949999999999996
0,LR,open_il_24m,40000,86.35000000000001,46.800000000000004
1,LR,open_il_24m,40000,86.35000000000001,46.9
2,LR,open_il_24m,40000,86.35000000000001,47.099999999999994
3,LR,open_il_24m,40000,86.35000000000001,47.199999999999996
4,LR,open_il_24m,40000,86.4,47.449999999999996
5,LR,open_il_24m,40000,86.3,47.65
6,LR,open_il_24m,40000,86.2,47.949999999999996
7,LR,open_il_24m,40000,86.15,48.199999999999996
8,LR,open_il_24m,40000,86.1,48.449999999999996
9,LR,open_il_24m,40000,86.35000000000001,49.0
10,LR,open_il_24m,40000,86.4,49.05
0,RFC,open_il_24m,80000,95.45,50.349999999999994
1,RFC,open_il_24m,80000,95.7,50.3
2,RFC,open_il_24m,80000,95.8,50.2
3,RFC,open_il_24m,80000,95.75,50.24999999999999
4,RFC,open_il_24m,80000,95.8,50.3
5,RFC,open_il_24m,80000,95.8,50.3
6,RFC,open_il_24m,80000,95.8,50.3
7,RFC,open_il_24m,80000,95.8,50.3
8,RFC,open_il_24m,80000,95.8,50.4
9,RFC,open_il_24m,80000,95.8,50.4
10,RFC,open_il_24m,80000,95.75,50.349999999999994
0,GBC,open_il_24m,80000,91.35,58.95
1,GBC,open_il_24m,80000,91.25,59.050000000000004
2,GBC,open_il_24m,80000,91.25,59.050000000000004
3,GBC,open_il_24m,80000,91.3,59.099999999999994
4,GBC,open_il_24m,80000,91.3,59.099999999999994
5,GBC,open_il_24m,80000,91.3,59.099999999999994
6,GBC,open_il_24m,80000,91.3,59.099999999999994
7,GBC,open_il_24m,80000,91.3,59.099999999999994
8,GBC,open_il_24m,80000,91.3,59.099999999999994
9,GBC,open_il_24m,80000,91.3,59.099999999999994
10,GBC,open_il_24m,80000,91.3,59.099999999999994
0,LR,open_il_24m,80000,80.25,52.849999999999994
1,LR,open_il_24m,80000,80.35,52.949999999999996
2,LR,open_il_24m,80000,80.45,53.15
3,LR,open_il_24m,80000,80.60000000000001,53.300000000000004
4,LR,open_il_24m,80000,80.65,53.449999999999996
5,LR,open_il_24m,80000,80.65,53.55
6,LR,open_il_24m,80000,80.7,53.6
7,LR,open_il_24m,80000,80.75,53.65
8,LR,open_il_24m,80000,80.75,53.75
9,LR,open_il_24m,80000,80.75,53.849999999999994
10,LR,open_il_24m,80000,80.75,53.949999999999996
0,RFC,chargeoff_within_12_mths,5000,94.39999999999999,49.15
1,RFC,chargeoff_within_12_mths,5000,94.39999999999999,49.15
2,RFC,chargeoff_within_12_mths,5000,94.39999999999999,49.15
3,RFC,chargeoff_within_12_mths,5000,94.39999999999999,49.15
4,RFC,chargeoff_within_12_mths,5000,94.39999999999999,49.15
5,RFC,chargeoff_within_12_mths,5000,94.39999999999999,49.15
6,RFC,chargeoff_within_12_mths,5000,94.39999999999999,49.15
7,RFC,chargeoff_within_12_mths,5000,94.39999999999999,49.15
8,RFC,chargeoff_within_12_mths,5000,94.39999999999999,49.15
9,RFC,chargeoff_within_12_mths,5000,94.39999999999999,49.15
10,RFC,chargeoff_within_12_mths,5000,94.39999999999999,49.15
0,GBC,chargeoff_within_12_mths,5000,96.25,52.400000000000006
1,GBC,chargeoff_within_12_mths,5000,96.25,52.400000000000006
2,GBC,chargeoff_within_12_mths,5000,96.25,52.400000000000006
3,GBC,chargeoff_within_12_mths,5000,96.25,52.400000000000006
4,GBC,chargeoff_within_12_mths,5000,96.25,52.400000000000006
5,GBC,chargeoff_within_12_mths,5000,96.25,52.400000000000006
6,GBC,chargeoff_within_12_mths,5000,96.25,52.400000000000006
7,GBC,chargeoff_within_12_mths,5000,96.25,52.400000000000006
8,GBC,chargeoff_within_12_mths,5000,96.25,52.400000000000006
9,GBC,chargeoff_within_12_mths,5000,96.25,52.400000000000006
10,GBC,chargeoff_within_12_mths,5000,96.25,52.400000000000006
0,LR,chargeoff_within_12_mths,5000,88.3,57.35
1,LR,chargeoff_within_12_mths,5000,88.3,57.35
2,LR,chargeoff_within_12_mths,5000,88.3,57.35
3,LR,chargeoff_within_12_mths,5000,88.3,57.35
4,LR,chargeoff_within_12_mths,5000,88.3,57.35
5,LR,chargeoff_within_12_mths,5000,88.3,57.35
6,LR,chargeoff_within_12_mths,5000,88.3,57.35
7,LR,chargeoff_within_12_mths,5000,88.3,57.35
8,LR,chargeoff_within_12_mths,5000,88.3,57.35
9,LR,chargeoff_within_12_mths,5000,88.3,57.35
10,LR,chargeoff_within_12_mths,5000,88.3,57.35
0,RFC,chargeoff_within_12_mths,10000,94.89999999999999,50.4
1,RFC,chargeoff_within_12_mths,10000,94.89999999999999,50.4
2,RFC,chargeoff_within_12_mths,10000,94.89999999999999,50.4
3,RFC,chargeoff_within_12_mths,10000,94.89999999999999,50.4
4,RFC,chargeoff_within_12_mths,10000,94.89999999999999,50.4
5,RFC,chargeoff_within_12_mths,10000,94.89999999999999,50.4
6,RFC,chargeoff_within_12_mths,10000,94.89999999999999,50.4
7,RFC,chargeoff_within_12_mths,10000,94.89999999999999,50.4
8,RFC,chargeoff_within_12_mths,10000,94.89999999999999,50.4
9,RFC,chargeoff_within_12_mths,10000,94.89999999999999,50.4
10,RFC,chargeoff_within_12_mths,10000,94.89999999999999,50.4
0,GBC,chargeoff_within_12_mths,10000,96.55,52.949999999999996
1,GBC,chargeoff_within_12_mths,10000,96.55,52.949999999999996
2,GBC,chargeoff_within_12_mths,10000,96.55,52.949999999999996
3,GBC,chargeoff_within_12_mths,10000,96.55,52.949999999999996
4,GBC,chargeoff_within_12_mths,10000,96.55,52.949999999999996
5,GBC,chargeoff_within_12_mths,10000,96.55,52.949999999999996
6,GBC,chargeoff_within_12_mths,10000,96.55,52.949999999999996
7,GBC,chargeoff_within_12_mths,10000,96.55,52.949999999999996
8,GBC,chargeoff_within_12_mths,10000,96.55,52.949999999999996
9,GBC,chargeoff_within_12_mths,10000,96.55,52.949999999999996
10,GBC,chargeoff_within_12_mths,10000,96.55,52.949999999999996
0,LR,chargeoff_within_12_mths,10000,94.0,55.2
1,LR,chargeoff_within_12_mths,10000,94.0,55.2
2,LR,chargeoff_within_12_mths,10000,94.0,55.2
3,LR,chargeoff_within_12_mths,10000,94.0,55.2
4,LR,chargeoff_within_12_mths,10000,94.0,55.2
5,LR,chargeoff_within_12_mths,10000,94.0,55.2
6,LR,chargeoff_within_12_mths,10000,94.0,55.2
7,LR,chargeoff_within_12_mths,10000,94.0,55.2
8,LR,chargeoff_within_12_mths,10000,94.0,55.2
9,LR,chargeoff_within_12_mths,10000,94.0,55.2
10,LR,chargeoff_within_12_mths,10000,94.0,55.2
0,RFC,chargeoff_within_12_mths,20000,96.89999999999999,48.3
1,RFC,chargeoff_within_12_mths,20000,96.89999999999999,48.3
2,RFC,chargeoff_within_12_mths,20000,96.89999999999999,48.3
3,RFC,chargeoff_within_12_mths,20000,96.89999999999999,48.3
4,RFC,chargeoff_within_12_mths,20000,96.89999999999999,48.3
5,RFC,chargeoff_within_12_mths,20000,96.89999999999999,48.3
6,RFC,chargeoff_within_12_mths,20000,96.89999999999999,48.3
7,RFC,chargeoff_within_12_mths,20000,96.89999999999999,48.3
8,RFC,chargeoff_within_12_mths,20000,96.89999999999999,48.3
9,RFC,chargeoff_within_12_mths,20000,96.89999999999999,48.3
10,RFC,chargeoff_within_12_mths,20000,96.89999999999999,48.3
0,GBC,chargeoff_within_12_mths,20000,97.25,51.05
1,GBC,chargeoff_within_12_mths,20000,97.25,51.05
2,GBC,chargeoff_within_12_mths,20000,97.25,51.05
3,GBC,chargeoff_within_12_mths,20000,97.25,51.05
4,GBC,chargeoff_within_12_mths,20000,97.25,51.05
5,GBC,chargeoff_within_12_mths,20000,97.25,51.05
6,GBC,chargeoff_within_12_mths,20000,97.25,51.05
7,GBC,chargeoff_within_12_mths,20000,97.25,51.05
8,GBC,chargeoff_within_12_mths,20000,97.25,51.05
9,GBC,chargeoff_within_12_mths,20000,97.25,51.05
10,GBC,chargeoff_within_12_mths,20000,97.25,51.05
0,LR,chargeoff_within_12_mths,20000,95.5,52.300000000000004
1,LR,chargeoff_within_12_mths,20000,95.5,52.300000000000004
2,LR,chargeoff_within_12_mths,20000,95.5,52.300000000000004
3,LR,chargeoff_within_12_mths,20000,95.5,52.300000000000004
4,LR,chargeoff_within_12_mths,20000,95.5,52.300000000000004
5,LR,chargeoff_within_12_mths,20000,95.5,52.300000000000004
6,LR,chargeoff_within_12_mths,20000,95.5,52.300000000000004
7,LR,chargeoff_within_12_mths,20000,95.5,52.300000000000004
8,LR,chargeoff_within_12_mths,20000,95.5,52.300000000000004
9,LR,chargeoff_within_12_mths,20000,95.5,52.300000000000004
10,LR,chargeoff_within_12_mths,20000,95.5,52.300000000000004
0,RFC,chargeoff_within_12_mths,40000,96.85000000000001,49.5
1,RFC,chargeoff_within_12_mths,40000,96.85000000000001,49.5
2,RFC,chargeoff_within_12_mths,40000,96.85000000000001,49.5
3,RFC,chargeoff_within_12_mths,40000,96.85000000000001,49.5
4,RFC,chargeoff_within_12_mths,40000,96.85000000000001,49.5
5,RFC,chargeoff_within_12_mths,40000,96.85000000000001,49.5
6,RFC,chargeoff_within_12_mths,40000,96.85000000000001,49.5
7,RFC,chargeoff_within_12_mths,40000,96.85000000000001,49.5
8,RFC,chargeoff_within_12_mths,40000,96.85000000000001,49.5
9,RFC,chargeoff_within_12_mths,40000,96.85000000000001,49.5
10,RFC,chargeoff_within_12_mths,40000,96.85000000000001,49.5
0,GBC,chargeoff_within_12_mths,40000,91.7,53.05
1,GBC,chargeoff_within_12_mths,40000,91.7,53.05
2,GBC,chargeoff_within_12_mths,40000,91.7,53.05
3,GBC,chargeoff_within_12_mths,40000,91.7,53.05
4,GBC,chargeoff_within_12_mths,40000,91.7,53.05
5,GBC,chargeoff_within_12_mths,40000,91.7,53.05
6,GBC,chargeoff_within_12_mths,40000,91.7,53.05
7,GBC,chargeoff_within_12_mths,40000,91.7,53.05
8,GBC,chargeoff_within_12_mths,40000,91.7,53.05
9,GBC,chargeoff_within_12_mths,40000,91.7,53.05
10,GBC,chargeoff_within_12_mths,40000,91.7,53.05
0,LR,chargeoff_within_12_mths,40000,86.3,47.65
1,LR,chargeoff_within_12_mths,40000,86.3,47.65
2,LR,chargeoff_within_12_mths,40000,86.3,47.65
3,LR,chargeoff_within_12_mths,40000,86.3,47.65
4,LR,chargeoff_within_12_mths,40000,86.3,47.65
5,LR,chargeoff_within_12_mths,40000,86.3,47.65
6,LR,chargeoff_within_12_mths,40000,86.3,47.65
7,LR,chargeoff_within_12_mths,40000,86.3,47.65
8,LR,chargeoff_within_12_mths,40000,86.3,47.65
9,LR,chargeoff_within_12_mths,40000,86.3,47.65
10,LR,chargeoff_within_12_mths,40000,86.3,47.65
0,RFC,chargeoff_within_12_mths,80000,95.8,50.3
1,RFC,chargeoff_within_12_mths,80000,95.8,50.3
2,RFC,chargeoff_within_12_mths,80000,95.8,50.3
3,RFC,chargeoff_within_12_mths,80000,95.8,50.3
4,RFC,chargeoff_within_12_mths,80000,95.8,50.3
5,RFC,chargeoff_within_12_mths,80000,95.8,50.3
6,RFC,chargeoff_within_12_mths,80000,95.8,50.3
7,RFC,chargeoff_within_12_mths,80000,95.8,50.3
8,RFC,chargeoff_within_12_mths,80000,95.8,50.3
9,RFC,chargeoff_within_12_mths,80000,95.8,50.3
10,RFC,chargeoff_within_12_mths,80000,95.8,50.3
0,GBC,chargeoff_within_12_mths,80000,91.3,59.099999999999994
1,GBC,chargeoff_within_12_mths,80000,91.3,59.099999999999994
2,GBC,chargeoff_within_12_mths,80000,91.3,59.099999999999994
3,GBC,chargeoff_within_12_mths,80000,91.3,59.099999999999994
4,GBC,chargeoff_within_12_mths,80000,91.3,59.099999999999994
5,GBC,chargeoff_within_12_mths,80000,91.3,59.099999999999994
6,GBC,chargeoff_within_12_mths,80000,91.3,59.099999999999994
7,GBC,chargeoff_within_12_mths,80000,91.3,59.099999999999994
8,GBC,chargeoff_within_12_mths,80000,91.3,59.099999999999994
9,GBC,chargeoff_within_12_mths,80000,91.3,59.099999999999994
10,GBC,chargeoff_within_12_mths,80000,91.3,59.099999999999994
0,LR,chargeoff_within_12_mths,80000,80.65,53.55
1,LR,chargeoff_within_12_mths,80000,80.65,53.55
2,LR,chargeoff_within_12_mths,80000,80.65,53.55
3,LR,chargeoff_within_12_mths,80000,80.65,53.55
4,LR,chargeoff_within_12_mths,80000,80.65,53.55
5,LR,chargeoff_within_12_mths,80000,80.65,53.55
6,LR,chargeoff_within_12_mths,80000,80.65,53.55
7,LR,chargeoff_within_12_mths,80000,80.65,53.55
8,LR,chargeoff_within_12_mths,80000,80.65,53.55
9,LR,chargeoff_within_12_mths,80000,80.65,53.55
10,LR,chargeoff_within_12_mths,80000,80.65,53.55
0,RFC,delinq_amnt,5000,94.39999999999999,49.15
1,RFC,delinq_amnt,5000,94.39999999999999,49.15
2,RFC,delinq_amnt,5000,94.39999999999999,49.15
3,RFC,delinq_amnt,5000,94.39999999999999,49.15
4,RFC,delinq_amnt,5000,94.39999999999999,49.15
5,RFC,delinq_amnt,5000,94.39999999999999,49.15
6,RFC,delinq_amnt,5000,94.39999999999999,49.15
7,RFC,delinq_amnt,5000,94.39999999999999,49.15
8,RFC,delinq_amnt,5000,94.39999999999999,49.15
9,RFC,delinq_amnt,5000,94.39999999999999,49.15
10,RFC,delinq_amnt,5000,94.39999999999999,49.15
0,GBC,delinq_amnt,5000,96.25,52.400000000000006
1,GBC,delinq_amnt,5000,96.25,52.400000000000006
2,GBC,delinq_amnt,5000,96.25,52.400000000000006
3,GBC,delinq_amnt,5000,96.25,52.400000000000006
4,GBC,delinq_amnt,5000,96.25,52.400000000000006
5,GBC,delinq_amnt,5000,96.25,52.400000000000006
6,GBC,delinq_amnt,5000,96.25,52.400000000000006
7,GBC,delinq_amnt,5000,96.25,52.400000000000006
8,GBC,delinq_amnt,5000,96.25,52.400000000000006
9,GBC,delinq_amnt,5000,96.25,52.400000000000006
10,GBC,delinq_amnt,5000,96.25,52.400000000000006
0,LR,delinq_amnt,5000,88.3,57.35
1,LR,delinq_amnt,5000,88.3,57.35
2,LR,delinq_amnt,5000,88.3,57.35
3,LR,delinq_amnt,5000,88.3,57.35
4,LR,delinq_amnt,5000,88.3,57.35
5,LR,delinq_amnt,5000,88.3,57.35
6,LR,delinq_amnt,5000,88.3,57.35
7,LR,delinq_amnt,5000,88.3,57.35
8,LR,delinq_amnt,5000,88.3,57.35
9,LR,delinq_amnt,5000,88.3,57.35
10,LR,delinq_amnt,5000,88.3,57.35
0,RFC,delinq_amnt,10000,94.89999999999999,50.4
1,RFC,delinq_amnt,10000,94.89999999999999,50.4
2,RFC,delinq_amnt,10000,94.89999999999999,50.4
3,RFC,delinq_amnt,10000,94.89999999999999,50.4
4,RFC,delinq_amnt,10000,94.89999999999999,50.4
5,RFC,delinq_amnt,10000,94.89999999999999,50.4
6,RFC,delinq_amnt,10000,94.89999999999999,50.4
7,RFC,delinq_amnt,10000,94.89999999999999,50.4
8,RFC,delinq_amnt,10000,94.89999999999999,50.4
9,RFC,delinq_amnt,10000,94.89999999999999,50.4
10,RFC,delinq_amnt,10000,94.89999999999999,50.4
0,GBC,delinq_amnt,10000,96.55,52.949999999999996
1,GBC,delinq_amnt,10000,96.55,52.949999999999996
2,GBC,delinq_amnt,10000,96.55,52.949999999999996
3,GBC,delinq_amnt,10000,96.55,52.949999999999996
4,GBC,delinq_amnt,10000,96.55,52.949999999999996
5,GBC,delinq_amnt,10000,96.55,52.949999999999996
6,GBC,delinq_amnt,10000,96.55,52.949999999999996
7,GBC,delinq_amnt,10000,96.55,52.949999999999996
8,GBC,delinq_amnt,10000,96.55,52.949999999999996
9,GBC,delinq_amnt,10000,96.55,52.949999999999996
10,GBC,delinq_amnt,10000,96.55,52.949999999999996
0,LR,delinq_amnt,10000,94.0,55.2
1,LR,delinq_amnt,10000,94.0,55.2
2,LR,delinq_amnt,10000,94.0,55.2
3,LR,delinq_amnt,10000,94.0,55.2
4,LR,delinq_amnt,10000,94.0,55.2
5,LR,delinq_amnt,10000,94.0,55.2
6,LR,delinq_amnt,10000,94.0,55.2
7,LR,delinq_amnt,10000,94.0,55.2
8,LR,delinq_amnt,10000,94.0,55.2
9,LR,delinq_amnt,10000,94.0,55.2
10,LR,delinq_amnt,10000,94.0,55.2
0,RFC,delinq_amnt,20000,96.89999999999999,48.3
1,RFC,delinq_amnt,20000,96.89999999999999,48.3
2,RFC,delinq_amnt,20000,96.89999999999999,48.3
3,RFC,delinq_amnt,20000,96.89999999999999,48.3
4,RFC,delinq_amnt,20000,96.89999999999999,48.3
5,RFC,delinq_amnt,20000,96.89999999999999,48.3
6,RFC,delinq_amnt,20000,96.89999999999999,48.3
7,RFC,delinq_amnt,20000,96.89999999999999,48.3
8,RFC,delinq_amnt,20000,96.89999999999999,48.3
9,RFC,delinq_amnt,20000,96.89999999999999,48.3
10,RFC,delinq_amnt,20000,96.89999999999999,48.3
0,GBC,delinq_amnt,20000,97.25,51.05
1,GBC,delinq_amnt,20000,97.25,51.05
2,GBC,delinq_amnt,20000,97.25,51.05
3,GBC,delinq_amnt,20000,97.25,51.05
4,GBC,delinq_amnt,20000,97.25,51.05
5,GBC,delinq_amnt,20000,97.25,51.05
6,GBC,delinq_amnt,20000,97.25,51.05
7,GBC,delinq_amnt,20000,97.25,51.05
8,GBC,delinq_amnt,20000,97.25,51.05
9,GBC,delinq_amnt,20000,97.25,51.05
10,GBC,delinq_amnt,20000,97.25,51.05
0,LR,delinq_amnt,20000,95.5,52.300000000000004
1,LR,delinq_amnt,20000,95.5,52.300000000000004
2,LR,delinq_amnt,20000,95.5,52.300000000000004
3,LR,delinq_amnt,20000,95.5,52.300000000000004
4,LR,delinq_amnt,20000,95.5,52.300000000000004
5,LR,delinq_amnt,20000,95.5,52.300000000000004
6,LR,delinq_amnt,20000,95.5,52.300000000000004
7,LR,delinq_amnt,20000,95.5,52.300000000000004
8,LR,delinq_amnt,20000,95.5,52.300000000000004
9,LR,delinq_amnt,20000,95.5,52.300000000000004
10,LR,delinq_amnt,20000,95.5,52.300000000000004
0,RFC,delinq_amnt,40000,96.85000000000001,49.5
1,RFC,delinq_amnt,40000,96.85000000000001,49.5
2,RFC,delinq_amnt,40000,96.85000000000001,49.5
3,RFC,delinq_amnt,40000,96.85000000000001,49.5
4,RFC,delinq_amnt,40000,96.85000000000001,49.5
5,RFC,delinq_amnt,40000,96.85000000000001,49.5
6,RFC,delinq_amnt,40000,96.85000000000001,49.5
7,RFC,delinq_amnt,40000,96.85000000000001,49.5
8,RFC,delinq_amnt,40000,96.85000000000001,49.5
9,RFC,delinq_amnt,40000,96.85000000000001,49.5
10,RFC,delinq_amnt,40000,96.85000000000001,49.5
0,GBC,delinq_amnt,40000,91.7,53.05
1,GBC,delinq_amnt,40000,91.7,53.05
2,GBC,delinq_amnt,40000,91.7,53.05
3,GBC,delinq_amnt,40000,91.7,53.05
4,GBC,delinq_amnt,40000,91.7,53.05
5,GBC,delinq_amnt,40000,91.7,53.05
6,GBC,delinq_amnt,40000,91.7,53.05
7,GBC,delinq_amnt,40000,91.7,53.05
8,GBC,delinq_amnt,40000,91.7,53.05
9,GBC,delinq_amnt,40000,91.7,53.05
10,GBC,delinq_amnt,40000,91.7,53.05
0,LR,delinq_amnt,40000,86.3,47.65
1,LR,delinq_amnt,40000,86.3,47.65
2,LR,delinq_amnt,40000,86.3,47.65
3,LR,delinq_amnt,40000,86.3,47.65
4,LR,delinq_amnt,40000,86.3,47.65
5,LR,delinq_amnt,40000,86.3,47.65
6,LR,delinq_amnt,40000,86.3,47.65
7,LR,delinq_amnt,40000,86.3,47.65
8,LR,delinq_amnt,40000,86.3,47.65
9,LR,delinq_amnt,40000,86.3,47.65
10,LR,delinq_amnt,40000,86.3,47.65
0,RFC,delinq_amnt,80000,95.8,50.3
1,RFC,delinq_amnt,80000,95.8,50.3
2,RFC,delinq_amnt,80000,95.8,50.3
3,RFC,delinq_amnt,80000,95.8,50.3
4,RFC,delinq_amnt,80000,95.8,50.3
5,RFC,delinq_amnt,80000,95.8,50.3
6,RFC,delinq_amnt,80000,95.8,50.3
7,RFC,delinq_amnt,80000,95.8,50.3
8,RFC,delinq_amnt,80000,95.8,50.3
9,RFC,delinq_amnt,80000,95.8,50.3
10,RFC,delinq_amnt,80000,95.8,50.3
0,GBC,delinq_amnt,80000,91.3,59.099999999999994
1,GBC,delinq_amnt,80000,91.3,59.099999999999994
2,GBC,delinq_amnt,80000,91.3,59.099999999999994
3,GBC,delinq_amnt,80000,91.3,59.099999999999994
4,GBC,delinq_amnt,80000,91.3,59.099999999999994
5,GBC,delinq_amnt,80000,91.3,59.099999999999994
6,GBC,delinq_amnt,80000,91.3,59.099999999999994
7,GBC,delinq_amnt,80000,91.3,59.099999999999994
8,GBC,delinq_amnt,80000,91.3,59.099999999999994
9,GBC,delinq_amnt,80000,91.3,59.099999999999994
10,GBC,delinq_amnt,80000,91.3,59.099999999999994
0,LR,delinq_amnt,80000,80.65,53.55
1,LR,delinq_amnt,80000,80.65,53.55
2,LR,delinq_amnt,80000,80.65,53.55
3,LR,delinq_amnt,80000,80.65,53.55
4,LR,delinq_amnt,80000,80.65,53.55
5,LR,delinq_amnt,80000,80.65,53.55
6,LR,delinq_amnt,80000,80.65,53.55
7,LR,delinq_amnt,80000,80.65,53.55
8,LR,delinq_amnt,80000,80.65,53.55
9,LR,delinq_amnt,80000,80.65,53.55
10,LR,delinq_amnt,80000,80.65,53.55
